"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2023,159.552985638014,245.596320716115,37.9861736003109,73.8116197191428,1045.337,1.3350647739183,0.314768055900161,0.239409570750982,1.42960027488736,65.1193504253227,0.287957767580777,45.55074,0.348221163976596,0.760590429249018,1.0708096736697,206.880428952985,0.914825256830102,193.2,0.651778836023404,271.999779378308,1.56061025075532,0.168586261146168,0.577060561984755,1.62259319120918,45.1432360841369,0.199623389964053,27.82166,0.272003962361779,3.42293943801524,1.03971711734167,267.775296618013,1.18410236164485,257.5463,0.727996037638221,312.91853270215,1.34598364977682,0.25,0.25,0.25,0.25,1,4,242.37900340401,69.7104261227214,0.99585669353314,0.985593969968467,381.487,0.995767497982075,0,3.3,0,0,0,0,0,0,0,0,0,0,0,4,100,241.489602417201,409.592892288267
2028,160.975612957949,249.588238783789,38.8160997354886,76.9442156390549,1030.9266363178,1.34156246685612,0.394006056459363,0.282643001896347,1.43490150489172,77.9939915277005,0.344889430535492,54.354944406854,0.370411705917925,0.717356998103653,1.06957487283789,197.951250365474,0.875340429116126,185.074701540297,0.629588294082075,275.626964560093,1.58161193953157,0.203960823219986,0.677632757765302,1.6413323142729,55.10552229315,0.243676619580309,33.5736534362705,0.27867450117013,3.3223672422347,1.03775918305157,270.176994891391,1.19472267140973,260.346522877229,0.72132549882987,325.027508106824,1.51896133675753,0.25,0.25,0.25,0.25,1,4,245.576527717926,72.401060496357,0.990940759825669,0.981195703718966,395.897363682199,0.994488704439057,1,3.3,0.05,0,0,0,0,0.05,0,0,-2.79345708185179,9.8975625182737,13.5088497445696,4,100,241.489602417201,409.592892288267
2033,162.465497609005,253.559811910233,39.652074574237,80.0894638239791,1016.30295212408,1.34748492381613,0.387124659187951,0.279084260108663,1.43974928452607,78.1169989580416,0.34543336939246,54.2573625822332,0.366590458494621,0.720915739891337,1.06847153469342,201.787711281175,0.892305259285356,188.856422215379,0.633409541505379,279.58456123665,1.60161211837385,0.193962204120121,0.649810198181472,1.65927381269917,54.8641109744335,0.242609098728945,33.0651340089464,0.267332858172256,3.35018980181853,1.03600228398862,282.859803657707,1.25080605177438,273.030096583082,0.732667141827744,337.468219668939,1.68817879627132,0.25,0.25,0.25,0.25,1,4,249.1029382916,75.1725213413747,0.986052436663185,0.976792013347039,410.521047875916,0.993038202261802,1,3.3,0.05,0,0,0,0,0.05,0,0,-2.98155841650968,10.0893855640588,14.1429901828854,4,100,241.489602417201,409.592892288267
2038,163.95326174289,257.6195794531,40.4575594528631,83.2994319725154,1000.71699666168,1.35360951936074,0.380165669450497,0.275449301388475,1.44477819141928,78.2115614451235,0.345851524710336,54.1339576618972,0.362648457804568,0.724550698611525,1.06735226869681,205.730205881486,0.909738970407929,192.748178755149,0.637351542195432,283.619831903488,1.62233441272215,0.184240444803898,0.622307557936536,1.67795682901191,54.5127965766744,0.241055586462054,32.4876037536526,0.255913197442439,3.37769244206346,1.03428541973441,295.878554975792,1.30837497010295,286.070507550777,0.744086802557561,350.135527392121,1.86201989246832,0.25,0.25,0.25,0.25,1,4,252.69857344162,77.9944773020144,0.98118682000253,0.972378191315442,426.107003338319,0.991327102834487,1,3.3,0.05,0,0,0,0,0.05,0,0,-3.17588755355389,10.2865102940743,14.7939277487896,4,100,241.489602417201,409.592892288267
2043,165.438090684288,261.770547190727,41.2321729734038,86.5753039472307,984.137273659683,1.35994433398453,0.373131546019236,0.27173765477966,1.44999621489656,78.2765010735929,0.346138687747428,53.9839347643931,0.358582936819751,0.72826234522034,1.06621732865211,209.782587156427,0.927658600405722,196.754058969976,0.641417063180249,287.735457864859,1.64378770301328,0.174808918716981,0.595190982744298,1.69739425016567,54.0569899972502,0.23904000976784,31.8470443693173,0.24445723542651,3.4048090172557,1.03261160005889,309.234736957382,1.36743600682555,299.468587162634,0.75554276457349,363.036318950138,2.04009963357165,0.25,0.25,0.25,0.25,1,4,256.36582315661,80.8684624711947,0.976343731889069,0.967956641185101,442.686726340317,0.98932363905897,1,3.3,0.05,0,0,0,0,0.05,0,0,-3.37654595438235,10.4891293578214,15.4617368478691,4,100,241.489602417201,409.592892288267
2048,166.919138267722,266.015852595818,41.975635837267,89.9181388872816,966.53180825693,1.3664977703646,0.366025030661628,0.267948992475156,1.45541170268325,78.3106347101621,0.346289626688337,53.8065171289922,0.354391238412,0.732051007524844,1.06506701602223,213.948850898551,0.946081818673392,200.878299374624,0.645608761588,291.934258236748,1.66597897935149,0.165679366743437,0.568524661138323,1.71759697590874,53.5026567252968,0.236588748039262,31.1497152566828,0.233008126352073,3.43147533886168,1.0309835821442,322.928906459115,1.42799162436221,313.224101772309,0.766991873647927,376.177101406806,2.22203877137699,0.25,0.25,0.25,0.25,1,4,260.107200253959,83.7959260440059,0.971522985570063,0.963529447948457,460.29219174307,0.98699248189681,1,3.3,0.05,0,0,0,0,0.05,0,0,-3.58362680323286,10.6974425449276,16.1464453229558,4,100,241.489602417201,409.592892288267
2053,168.395527018498,270.358770509687,42.6877771543968,93.3288697959942,947.868187441226,1.37327856255403,0.35884915918054,0.264083144737673,1.46103337341263,78.312778347655,0.34629910585333,53.6009510616003,0.350070841048708,0.735916855262327,1.06390168262395,218.23313875526,0.965026939575758,205.125287721156,0.649929158951292,296.219197335387,1.68891328599095,0.156861761200702,0.542369940684687,1.73857381563908,52.8562524902321,0.233730348511806,30.4020755488041,0.221609764438286,3.45763005931531,1.02940383621827,336.960723159314,1.49004031781048,327.335795053194,0.778390235561714,389.563971077847,2.40746620392689,0.25,0.25,0.25,0.25,1,4,263.92534696288,86.7782256074028,0.966724382832136,0.959098413196544,478.955812558774,0.984293997152449,1,3.3,0.05,0,0,0,0,0.05,0,0,-3.79721536846474,10.911656937763,16.8480361579657,4,100,241.489602417201,409.592892288267
2058,169.866348581903,274.802718624345,43.368538857692,96.8083055908782,928.113598920934,1.38029578332716,0.35160727335406,0.260140116353128,1.46687032766275,78.2817521355692,0.346161907943487,53.3665114491069,0.345619387500188,0.739859883646872,1.06272173354533,222.639740608385,0.984512932970277,209.499564731438,0.654380612499812,300.593392076347,1.71259371163271,0.148364198661443,0.516784479468723,1.76033143226155,52.1246466324038,0.23049518740849,29.6107003926174,0.21030603867502,3.48321552053128,1.02787451589048,351.3290072853,1.5535768702156,341.801457136948,0.78969396132498,403.202594861467,2.59602104579132,0.25,0.25,0.25,0.25,1,4,267.82304151653,89.8166229874573,0.961947710511315,0.954665082084918,498.710401079066,0.981183279629668,1,3.3,0.05,0,0,0,0,0.05,0,0,-4.0173891305337,11.1319870304192,17.566450364265,4,100,241.489602417201,409.592892288267
2063,171.330664355228,279.351263101921,44.0179782862072,100.357136537223,907.234866326734,1.3875588511652,0.344303031751209,0.256120103592037,1.4729320587062,78.216385926507,0.345872858567014,53.102507657557,0.341034715932225,0.743879896407963,1.06152762995912,227.173096701123,1.00455943361236,214.005825462942,0.658965284067775,305.060119633762,1.73702141805708,0.140192829590766,0.491821474236367,1.78287432795272,51.3150363723364,0.226915090838472,28.7821948904618,0.199140070845368,3.50817852576363,1.0263974349533,366.031818618177,1.61859270192958,356.618017692953,0.800859929154632,417.098203831337,2.78735438442572,0.25,0.25,0.25,0.25,1,4,271.803204975613,92.9122828307176,0.957192735881177,0.950230762504938,519.589133673266,0.977608887977202,1,3.3,0.05,0,0,0,0,0.05,0,0,-4.24421909334549,11.3586548350561,18.3015909309089,4,100,241.489602417201,409.592892288267
2068,172.787506343616,284.008124159399,44.636268735623,103.975943025557,885.198479006578,1.39507753624585,0.336940419761232,0.252023511879016,1.47922846240291,78.1155254089871,0.345426853358541,52.8082898581425,0.336314893628724,0.747976488120984,1.06031989188465,231.837799289093,1.02518674845637,218.648920069788,0.663685106371276,309.622825206552,1.76219570948264,0.132351825961919,0.467528988526116,1.80620487536769,50.4348543661874,0.223022926007281,27.9231083106895,0.188153466955284,3.53247101147388,1.02497405120681,381.066554991835,1.68507630617389,371.781660758303,0.811846533044716,431.255599687197,2.981130740842,0.25,0.25,0.25,0.25,1,4,275.868908146931,96.0662740520272,0.952459200476677,0.945796536332947,541.625520993422,0.973511169705106,1,3.3,0.05,0,0,0,0,0.05,0,0,-4.47777043518336,11.5918899644546,19.0533277495917,4,100,241.489602417201,409.592892288267
