"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2023,120.124979789264,246.506398106631,24.8245156001451,75.1125940894952,1045.337,1.61871563587981,0.381644384388694,0.27622475703656,1.90269291002036,86.669070044181,0.383250627735368,45.55074,0.349563574314308,0.72377524296344,1.17543370055001,227.093790946262,1.00420874356437,193.2,0.650436425685692,313.762860990443,2.0997008564004,0.226821986293263,0.739543271403495,2.32567058853324,64.7040163861718,0.286121160459652,27.82166,0.273822637161906,3.26045672859651,1.10761996474118,285.263423725222,1.26143485971293,257.5463,0.726177362838094,349.967440111394,1.34598364977682,0.25,0.25,0.25,0.25,1,4,279.594085428584,77.9639964708158,0.996408184061921,0.98711904805174,381.487,0.995767497982075,0,3.3,0,0,0,0,0,0,0,0,0,0,0,5,100,141.271339245189,404.2060597771
2028,121.520817934692,249.843615420641,25.4792748456958,78.2292118187704,1030.96555733166,1.52411432009281,0.498348103685299,0.332598347780182,1.82288904234788,130.78083856133,1.7349386043546,59.5472864690075,0.683900865244013,0.667401652219818,1.19603170071709,217.815810280379,0.963181513059835,182.115415628018,0.316099134755987,326.111166978281,2.12037105463967,0.257480392920384,0.819035889131945,2.3443492507205,74.4324137081827,0.329140133417584,31.7497120726817,0.279051508223267,3.18096411086805,1.10563160423772,289.079929015015,1.2783114461044,261.461347438888,0.720948491776733,363.309139886515,1.51850267336222,0.25,0.25,0.25,0.25,1,4,288.148991919419,80.9306614409896,0.991542714512419,0.982652215525908,395.858442668342,0.994492361499361,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-2.78340823176888,7.31301911349664,14.4539964507508,5,100,141.271339245189,404.2060597771
2033,123.625314829827,251.807633464765,26.1434377751391,81.3312313392939,1016.54731743232,1.51460701048946,0.504624081446009,0.335382164667366,1.81494749131313,133.287866569084,1.76819683790547,60.95434153431,0.689709191290283,0.664617835332634,1.19829597957995,219.230380237365,0.969436741409629,182.951778169375,0.310290808709717,329.602708916193,2.13914102582031,0.252981674724949,0.807614923116837,2.36133951992244,76.1237053404785,0.336619025015596,32.2375095568547,0.270125224389695,3.19238507688316,1.10387276547928,300.906006030844,1.33060635866839,272.591203842408,0.729874775610305,376.821219467647,1.68540097301225,0.25,0.25,0.25,0.25,1,4,291.213471838971,83.9406709748274,0.986631278101524,0.978177700511468,410.276682567682,0.993063682897598,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-2.92676135648518,7.31516284613783,15.0453003015422,5,100,141.271339245189,404.2060597771
2038,125.784807861145,253.74966252906,26.7958842666715,84.4500177692844,1001.40647586689,1.50486156372377,0.511181110977566,0.33826594791599,1.806822715701,135.869341669949,1.80244268659355,62.4142881346858,0.695700371203982,0.66173405208401,1.20065709647739,220.609782255838,0.975536457135314,183.74087231324,0.304299628796018,333.120804988172,2.1578249322703,0.248619668842802,0.796462445840593,2.37827846105693,77.7713288958135,0.343904816377287,32.7006825185858,0.261275072657218,3.20353755415941,1.10216469625953,312.812454693546,1.38325667465486,283.816434835151,0.738724927342782,390.370109359227,1.85446505198606,0.25,0.25,0.25,0.25,1,4,294.300228392653,86.9588838315864,0.981742980181618,0.973692560962162,425.417524133107,0.991406349384519,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-3.071775263375,7.31351153272708,15.6406227346773,5,100,141.271339245189,404.2060597771
2043,128.001488614506,255.667783120952,27.436604299258,87.5839790641327,985.534999784898,1.49487414556622,0.518034442845075,0.341253418383699,1.79851291657367,138.52845775031,1.83771852051561,63.9298271773337,0.701876189488976,0.658746581616302,1.20311995622377,221.951689739562,0.981470372028344,184.480099919714,0.298123810511024,336.66577867885,2.17642241042851,0.24438892379984,0.785570874589848,2.39516481867438,79.3757748507209,0.350999676389888,33.1400053273378,0.252516752167723,3.21442912541015,1.10050549341789,324.792849105271,1.43623397874351,295.130602298538,0.747483247832277,403.949874472705,2.02534653315286,0.25,0.25,0.25,0.25,1,4,297.409490617202,89.9839778309744,0.976877673561867,0.969199729893023,441.289000215102,0.989499753856896,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-3.21837208914171,7.30786146830289,16.2396424552635,5,100,141.271339245189,404.2060597771
2048,130.27764847265,257.560036077285,28.0656059868031,90.7314346259783,968.925259458897,1.48464120524726,0.525200193375918,0.344348365320769,1.79001662235803,141.268556016793,1.87406866411878,65.5038059587843,0.708237768930705,0.655651634679231,1.20568970875351,223.253728716763,0.987227988385525,185.16681953566,0.291762231069295,340.238028466367,2.19493087329891,0.240284746790458,0.774934134801718,2.41199534380992,80.9376064935881,0.357906095914646,33.5562863756367,0.243865563127683,3.22506586519828,1.09889353380171,336.840384480045,1.48950818017076,306.526860081448,0.756134436872317,417.554273426987,2.19771708101838,0.25,0.25,0.25,0.25,1,4,300.541551658883,93.0145625524895,0.972035207556111,0.964701754491376,457.898740541103,0.987321647461882,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-3.36646974188933,7.29800254888672,16.8420192240023,5,100,141.271339245189,404.2060597771
2053,132.615681620131,259.424428316277,28.6829164359366,93.8906200675644,951.570054325903,1.47415952014944,0.532695384970466,0.347554634922275,1.78133272884299,144.093129040127,1.91153944984632,67.1392240016754,0.71478546984369,0.652445365077725,1.2083717565806,224.513484587324,0.992798628845148,185.79835498857,0.28521453015631,343.838037941478,2.21334575865797,0.236303074279603,0.764547396817879,2.42876500455875,82.4574604908612,0.364626890290588,33.9503658592289,0.235336276669019,3.23545260318212,1.09732742616381,348.94789558808,1.54304759429049,317.997971496967,0.764663723330981,431.176777550083,2.37126855890791,0.25,0.25,0.25,0.25,1,4,303.696777717449,96.0491835682716,0.967215426740136,0.960200847835645,475.253945674097,0.984847785745717,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-3.51598122378203,7.28371849821546,17.447394779404,5,100,141.271339245189,404.2060597771
2058,135.018087502191,261.258939852389,29.288582393301,97.0596930412865,933.462637102262,1.46342624700962,0.540537983634567,0.350876115601697,1.77246054411281,147.005823930561,1.95017926026283,68.8392383501204,0.721518780943516,0.649123884398303,1.21117176060951,225.728510403544,0.99817147300447,186.372005808614,0.278481219056484,347.466386741187,2.23166075592363,0.232440362722046,0.754406849216341,2.44546718021928,83.9360465522791,0.371165197854178,34.3231130768039,0.226943009384939,3.24559315078366,1.09580597038691,361.107879756024,1.59681904428114,329.536331718035,0.773056990615061,444.810593538231,2.54571293473827,0.25,0.25,0.25,0.25,1,4,306.875617732203,99.0863274908143,0.96241816942455,0.955698930667328,493.361362897738,0.982051489590579,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-3.66681413761984,7.26478719490881,18.0553939878012,5,100,141.271339245189,404.2060597771
2063,137.487472927526,263.061531847675,29.8826707040718,100.236739621817,914.596736310983,1.45243897615219,0.548746935421204,0.354316720744286,1.76339983538789,150.010444895243,1.99003856198029,70.6071684733167,0.72843620402564,0.645683279255714,1.21409564487142,226.896336409573,1.00333559960313,186.88505915331,0.27156379597436,351.123762229507,2.24986800835098,0.22869349755242,0.744509507075546,2.46209383553942,85.3741464119011,0.377524475433427,34.6754234869349,0.218699106863482,3.25549049292445,1.094328123428,373.312522330601,1.65078797374592,341.133992939151,0.781300893136518,458.448687896505,2.72078197413767,0.25,0.25,0.25,0.25,1,4,310.078613745412,102.124427417612,0.95764326575691,0.951197664770375,512.227263689017,0.978903097928737,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-3.81887214923628,7.24098107947948,18.6656261165301,5,100,141.271339245189,404.2060597771
2068,140.026553720695,264.830155834478,30.4652685770666,103.419781268612,894.966577076668,1.4411957889677,0.557342200869801,0.357880368591127,1.75415087781474,153.110955022388,2.031169929327,72.4465006265004,0.735535133477528,0.642119631408873,1.21714959982724,228.014480996154,1.00828003496499,187.334803403392,0.264464866522472,354.810971953169,2.26795829695035,0.225059716863836,0.734853048437477,2.47863568051175,86.7726121195663,0.383708490792722,35.0082155283309,0.210617038169176,3.26514695156252,1.09289297067088,385.553724712384,1.70491857067816,352.782692412879,0.789382961830824,472.083813262314,2.89622676196681,0.25,0.25,0.25,0.25,1,4,313.30641197075,105.161868795329,0.95289053533303,0.946698479101319,531.857422923332,0.975369280491752,1,3.3,0.05,2,0,0.17,0,0.05,0,0,-3.9720547258589,7.21206765326024,19.2776862356192,5,100,141.271339245189,404.2060597771
