"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2023,159.552985638014,245.596320716115,37.9861736003109,73.8116197191428,1045.337,1.3350647739183,0.314768055900161,0.239409570750982,1.42960027488736,65.1193504253227,0.287957767580777,45.55074,0.348221163976596,0.760590429249018,1.0708096736697,206.880428952985,0.914825256830102,193.2,0.651778836023404,271.999779378308,1.56061025075532,0.168586261146168,0.577060561984755,1.62259319120918,45.1432360841369,0.199623389964053,27.82166,0.272003962361779,3.42293943801524,1.03971711734167,267.775296618013,1.18410236164485,257.5463,0.727996037638221,312.91853270215,1.34598364977682,0.25,0.25,0.25,0.25,1,4,242.37900340401,69.7104261227214,0.99585669353314,0.985593969968467,381.487,0.995767497982075,0,3.3,0,0,0,0,0,0,0,0,0,0,0,6,100,90.9128814137877,393.606751713044
2028,161.393152590873,248.94252491464,38.8166381854737,76.9421867569383,1031.16024050469,1.25216609819267,0.519157019170115,0.341740197108604,1.36369722200278,117.838929256637,1.56325123551854,70.8573138020556,0.677041339177546,0.658259802891396,1.08907055060115,186.124656746247,0.823043232131903,170.902295212656,0.322958660822454,282.386724750526,1.58156929827187,0.203982820354549,0.677693458431508,1.64129416046835,55.109310920603,0.243693372890906,33.5767422123024,0.278687257568097,3.32230654156849,1.03776303843388,270.166432765347,1.19467596568836,260.335377884593,0.721312742431903,325.020721032069,1.51620775882536,0.25,0.25,0.25,0.25,1,4,249.285090234812,72.3995481361672,0.991001459448401,0.981195719829209,395.663759495305,0.994510637778798,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-2.65771600022579,5.95418665567804,13.5083216382673,6,100,90.9128814137877,393.606751713044
2033,164.165912795,250.933457950407,39.6599986690092,80.0577364300454,1017.35138935816,1.24458113456222,0.531928966603631,0.347228218931682,1.35784075046879,121.008502858632,1.60529879892262,73.0770322733506,0.685768704401704,0.652771781068318,1.09100219564746,186.541772631115,0.824887718574791,170.98203227759,0.314231295598296,285.395797655142,1.60097263822905,0.194272288903748,0.650680052476393,1.65869875609963,54.9201115480737,0.242856733265582,33.1103591572086,0.267522775872885,3.34931994752361,1.03605690471664,282.696579414286,1.25008427416997,272.858158781928,0.732477224127115,337.360791368043,1.67624899051407,0.25,0.25,0.25,0.25,1,4,251.903572654308,75.1485834305604,0.986097368746411,0.976789245058951,409.47261064184,0.993147229795495,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-2.80651364574518,5.8848807592391,14.1348289707143,6,100,90.9128814137877,393.606751713044
2038,167.023629751163,252.883795812823,40.4820496828386,83.1995108162849,1002.79309766792,1.23667174320174,0.545668325111431,0.353030670452597,1.35176725123416,124.337576264852,1.64946228672953,75.4248280864125,0.694919902796127,0.646969329547403,1.09306876191287,186.84759192566,0.826240051495266,170.938552482898,0.305080097203873,288.424187810504,1.62037318322169,0.185134052153619,0.624854384420715,1.67618464958918,54.6827138369403,0.24180696058695,32.6233233613866,0.256486427844864,3.37514561557929,1.03444358802367,295.368211308668,1.30611823040693,285.533415962272,0.743513572155136,349.794467486487,1.83923425648007,0.25,0.25,0.25,0.25,1,4,254.536122994557,77.9184804345327,0.981216145193344,0.972368820817789,424.030902332077,0.991564733190522,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-2.95685079096695,5.80547290185299,14.7684105654334,6,100,90.9128814137877,393.606751713044
2043,169.970883493147,254.789630760919,41.2828339903164,86.364989969082,987.478398042049,1.22842715187486,0.560465477719362,0.359165573171467,1.34547341306786,127.836891261607,1.69588419947648,77.9103100933818,0.704499826831809,0.640834426828533,1.0952814019247,187.0342688386,0.827065536804291,170.763667227374,0.295500173168191,291.472860814935,1.63976159263143,0.176532087045253,0.60017772227053,1.69373929740345,54.4015670605324,0.240563729541674,32.1192093399094,0.24561161649679,3.39982227772947,1.03291801992105,308.168152153477,1.36271956882267,298.347154575763,0.75438838350321,362.313001700407,2.00475598247782,0.25,0.25,0.25,0.25,1,4,257.183391480022,80.7072898195003,0.97635764769117,0.967937368665135,439.345601957951,0.989742423992338,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-3.10851760284619,5.71526523310235,15.4084076076738,6,100,90.9128814137877,393.606751713044
2048,173.012504083502,256.646975981593,42.0624615392204,89.5514498016736,971.401414819172,1.21983719930369,0.576419949039321,0.365651265318353,1.33895694827244,131.517793547156,1.74471504919657,80.543732827117,0.714509252545057,0.634348734681647,1.09765216951635,187.093786202932,0.827328722589365,170.449065194641,0.285490747454943,294.543108296411,1.65912542128478,0.16843394654351,0.576614354766995,1.71134739293228,54.081169058359,0.239146929576063,31.6015142698144,0.234930084330247,3.42338564523301,1.03147560213203,321.082359988452,1.41982619586894,311.284493132736,0.765069915669753,374.906828388694,2.17242080745867,0.25,0.25,0.25,0.25,1,4,259.846307261626,83.5128800188739,0.971521734233165,0.963497454606524,455.422585180828,0.987658138847747,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-3.26129217558638,5.6135341549042,16.0541179994226,6,100,90.9128814137877,393.606751713044
2053,176.15356742675,258.451800808178,42.8211092752792,92.7559770220299,954.557419349506,1.2108925618893,0.593641220693996,0.372506190844812,1.33221679957641,135.392209088284,1.79611304576517,83.3359941772938,0.72494392446083,0.627493809155188,1.10019405643867,187.018029716,0.826993727404154,169.986402509188,0.27505607553917,297.636603175286,1.67844948008079,0.160810128815147,0.554130687950794,1.72899114745206,53.7260234420489,0.23757647566074,31.0736255192646,0.224471477890016,3.44586931204921,1.03011211714804,334.096016450603,1.47737258474457,324.329760701755,0.775528522109984,387.565610677782,2.34185129358626,0.25,0.25,0.25,0.25,1,4,262.526128169499,86.332947633368,0.966708261011607,0.95905133452134,472.266580650494,0.985287993456418,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-3.41494215031216,5.49953470607471,16.7048008225301,6,100,90.9128814137877,393.606751713044
2058,179.399385824197,260.200073874726,43.5590199039811,95.9754866483969,936.94287538093,1.2015850103607,0.612249568443347,0.379748632238422,1.32525336348645,139.472602800682,1.85024354875385,86.2986183982836,0.735793574356097,0.620251367761578,1.10292101853753,186.798881030395,0.826024651916406,169.367414248836,0.264206425643903,300.755459320601,1.69771618805597,0.153633574917147,0.532694534061842,1.74665057768885,53.3405979711842,0.235872124228577,30.5387915891934,0.214262967657839,3.46730546593816,1.02882365732103,347.193626132506,1.53529021475794,337.466604370831,0.785737032342161,400.278298399487,2.51268728657779,0.25,0.25,0.25,0.25,1,4,265.224494731397,89.1650303486488,0.961917081239484,0.954600991077023,489.881124619071,0.982606025653321,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-3.56922684796634,5.37250639225154,17.3596813066253,6,100,90.9128814137877,393.606751713044
2063,182.755492288361,261.887814824003,44.2764996367257,99.2067419259745,918.555473025316,1.19190769537877,0.632376904519831,0.387396380559456,1.31806872638124,143.771916172027,1.90727823993811,89.4437208784535,0.747040907018938,0.612603619440544,1.10584798763496,186.428331614323,0.824386082398537,168.584049253488,0.252959092981062,303.902294738456,1.71690591970189,0.146879269269594,0.512274563522753,1.7643038013123,52.9292849025308,0.234053297838991,30.000096844524,0.204328933767857,3.48772543647725,1.02760656892525,360.359124645291,1.59350804918148,350.678105359119,0.795671066232143,413.033196730692,2.68458695811384,0.25,0.25,0.25,0.25,1,4,267.943487754523,92.0065222327337,0.957148043598115,0.95014816339811,508.268526974684,0.979583743989999,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-3.72389892172718,5.23168065328667,18.0179562322645,6,100,90.9128814137877,393.606751713044
2068,186.227617764713,263.511154496385,44.9739149982852,102.446376295137,899.394149405229,1.18185545744384,0.654167607700296,0.395466338873454,1.31066690636065,148.303480893576,1.96739397753418,92.7839512408277,0.758660603548957,0.604533661126546,1.10899086525809,185.898618184787,0.822043689613127,167.628628881017,0.241339396451043,307.080296676897,1.73599734794859,0.140523923120402,0.492839896723736,1.78192733887485,52.4963641615094,0.232138922322194,29.4604403985725,0.194690725360327,3.50716010327626,1.02645740846352,373.575993295675,1.65195304235348,363.946901464594,0.805309274639673,425.818044266277,2.85722756787135,0.25,0.25,0.25,0.25,1,4,270.685688087263,94.8546911347975,0.952400990184256,0.945694370381988,527.429850594771,0.97618955570307,1,3.3,0.05,2,0,0.18,0,0.05,0,0,-3.8787082111621,5.07629009174066,18.6787996647838,6,100,90.9128814137877,393.606751713044
