"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2023,159.552985638014,245.596320716115,37.9861736003109,73.8116197191428,1045.337,1.3350647739183,0.314768055900161,0.239409570750982,1.42960027488736,65.1193504253227,0.287957767580777,45.55074,0.348221163976596,0.760590429249018,1.0708096736697,206.880428952985,0.914825256830102,193.2,0.651778836023404,271.999779378308,1.56061025075532,0.168586261146168,0.577060561984755,1.62259319120918,45.1432360841369,0.199623389964053,27.82166,0.272003962361779,3.42293943801524,1.03971711734167,267.775296618013,1.18410236164485,257.5463,0.727996037638221,312.91853270215,1.34598364977682,0.25,0.25,0.25,0.25,1,4,242.37900340401,69.7104261227214,0.99585669353314,0.985593969968467,381.487,0.995767497982075,0,3.3,0,0,0,0,0,0,0,0,0,0,0,16,100,73.0665529869869,392.408264644011
2028,161.418260617745,248.90380292144,38.817682736747,76.9406437016698,1031.1897871535,1.24174533717855,0.536804742294903,0.349299248968542,1.3556592240441,123.888709076368,1.64350761460709,73.1090568361523,0.695734601267999,0.650700751031458,1.09173691533594,184.631318340041,0.816439689699662,169.117042527803,0.304265398732001,283.370811271212,1.58151953309715,0.20400849621787,0.677764307672972,1.64124963298881,55.1143236931779,0.248589850158657,33.58070739843,0.279681018006883,3.32223569232703,1.03776753852334,270.157001864857,1.1946342622464,260.325161306615,0.720318981993117,325.016284325335,1.51585936586507,0.25,0.25,0.25,0.25,1,4,249.772980285565,72.3985592430162,0.991009310327746,0.98119556958193,395.634212846503,0.994513409146838,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-2.64015510982515,5.43516093485367,13.5029757824554,16,100,73.0665529869869,392.408264644011
2033,164.26993807268,250.774552603825,39.6645554544224,80.0501936906815,1017.47905032282,1.23343337081455,0.55142152960378,0.35542985518875,1.34929056018437,127.391688817716,1.68997814385583,75.531063554056,0.705308680862796,0.64457014481125,1.09393064279857,184.819318040415,0.817271024374716,168.949758613212,0.294691319137204,286.35385254061,1.60074835138454,0.19438119266036,0.650985443692047,1.65849708627825,54.9422291839989,0.247813628200676,33.1277212595484,0.268533955253534,3.34901455630795,1.03607608581559,282.651981048387,1.24988706019597,272.810061845879,0.731466044746466,337.338227377398,1.67479429476103,0.25,0.25,0.25,0.25,1,4,252.354073893759,75.1435544707727,0.986104486093014,0.976788533894419,409.344949677183,0.993160452605831,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-2.78598120432571,5.33729327829249,14.1277399616703,16,100,73.0665529869869,392.408264644011
2038,167.212905759425,252.597545215355,40.4907331953627,83.1837306631284,1003.03472196281,1.22477538067383,0.567179732455672,0.36191109463044,1.34269796302459,131.07683135644,1.73886524477453,78.097582608183,0.71531016069931,0.63808890536956,1.09628098687441,184.882249990037,0.817549309455943,168.644947968268,0.28468983930069,289.357387164715,1.61993446175665,0.185334690602166,0.625425686336787,1.67578832949314,54.7251322543533,0.246834425525325,32.6563512176418,0.2575231792953,3.37457431366321,1.0344790910096,295.277328149131,1.30571634507546,285.435762515948,0.7424768207047,349.745840606953,1.83657513575285,0.25,0.25,0.25,0.25,1,4,254.949443206084,77.9076431672534,0.981222580895565,0.972367400364096,423.789278037186,0.991592196758997,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-2.933062753051,5.22759567069395,14.75902651676,16,100,73.0665529869869,392.408264644011
2043,170.252064750513,254.368831008054,41.2962837986501,86.3385492280762,987.851297918585,1.21576211252081,0.584187251058052,0.368761489948794,1.33588040595881,134.9561141264,1.79032781000082,80.8192790458886,0.725734685624482,0.631238510051206,1.09880081983221,184.812131907328,0.817239247294204,168.194388438433,0.274265314375518,292.383022203135,1.63906746310424,0.176831315718118,0.601042182872956,1.69310948758337,54.4674301498283,0.245672075644991,32.1700578428459,0.246681780958427,3.39895781712704,1.03297120203752,308.019142020373,1.36206064601409,298.187540381387,0.753318219041573,362.229599154758,2.00079464789208,0.25,0.25,0.25,0.25,1,4,257.560260210062,80.6887028613557,0.976363462065724,0.967935115751644,438.972702081415,0.989788694704215,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-3.0811780295107,5.1053020065983,15.3961400014962,16,100,73.0665529869869,392.408264644011
2048,173.392543298149,256.08446117432,42.0813407019335,89.5117441000016,971.924408724321,1.20638541629857,0.602562612714421,0.375999419887751,1.32883832566543,139.042057663404,1.84453193696271,83.7074337655198,0.736571906512576,0.624000580112249,1.10150397021755,184.600975539518,0.81630551383575,167.5899320663,0.263428093487424,295.432796205979,1.65813391535029,0.168837178414908,0.57779537315496,1.71044400765134,54.1735507781031,0.244346550371587,31.6722152468996,0.236041063347932,3.42220462684504,1.03154756791161,320.862687274805,1.41885480312919,311.049821894687,0.763958936652068,374.779173885058,2.16706033898325,0.25,0.25,0.25,0.25,1,4,260.18806989018,83.4844318902742,0.971526997156495,0.963494270055363,454.899591275679,0.987728682936424,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-3.23009743983452,4.96962924867643,16.0383432549094,16,100,73.0665529869869,392.408264644011
2053,176.639682355039,257.740538000551,42.8461025442558,92.7002271662768,955.250864299615,1.19663852618273,0.62243581121363,0.383642796165865,1.32157385474311,143.347665003112,1.90165012393129,86.7739109629868,0.747804477159948,0.616357203834136,1.10440523669159,184.24089671012,0.81471324525215,166.82363555432,0.252195522840052,298.509241249463,1.67711772387105,0.161321518344869,0.555648081247255,1.72777296220479,53.8479114608635,0.242877773769537,31.1660806360512,0.225630119611724,3.44435191875274,1.0302037463517,333.79249100389,1.4760303952192,324.006287286337,0.774369880388276,387.383487064819,2.33499617434993,0.25,0.25,0.25,0.25,1,4,262.834846878892,86.2923618091017,0.966713053148603,0.959047142381054,471.573135700385,0.985389322241275,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-3.37958314010217,4.81978478780587,16.6848622409049,16,100,73.0665529869869,392.408264644011
2058,179.999013499694,259.333274004747,43.5908315520727,95.9007482055101,937.828683675227,1.18651637093361,0.643949123341791,0.391708669203085,1.31409106482356,147.886335482185,1.96186012650667,90.0311032870722,0.759407063184824,0.608291330796915,1.10752038236907,183.724247921606,0.812428624309343,165.887915785898,0.240592936815176,301.61544706973,1.69600053107999,0.154256175525147,0.534564783090601,1.74507537372881,53.4948777438529,0.241285436370984,30.6547662921557,0.215475464503623,3.4654352169094,1.02893562929345,346.792454575877,1.53351623413453,337.039990357815,0.784524535496377,400.030783193443,2.50424396795697,0.25,0.25,0.25,0.25,1,4,265.503054537057,89.1098731759562,0.961921495368534,0.954595738397638,488.995316324773,0.982745868780308,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-3.5293917681697,4.65497571478003,17.3348916418062,16,100,73.0665529869869,392.408264644011
2063,183.476229370786,260.859059138103,44.3158509463649,99.1099181204416,919.657110580272,1.17601590186775,0.66725789095789,0.400212765269643,1.30639620664315,152.671751859759,2.02534346017157,93.491852522785,0.771345435976098,0.599787234730357,1.11086610697044,183.04377234486,0.809419561308971,164.775728772622,0.228654564023902,304.755125239817,1.7147621009518,0.14761516967048,0.51451104367282,1.76232854553294,53.1187245558423,0.239588819985653,30.141215547172,0.205600735086334,3.48548895632718,1.02773938411325,359.845974329189,1.59123889848367,350.133487041242,0.794399264913667,412.708711078354,2.67446445800973,0.25,0.25,0.25,0.25,1,4,268.195704653934,91.9342138424435,0.957152186030521,0.950141820554336,507.166889419728,0.979771258389794,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-3.67927794573794,4.47441997828988,17.9876008964597,16,100,73.0665529869869,392.408264644011
2068,187.077146077119,262.314535111029,45.0215414294449,102.324234462795,900.736612835955,1.16513642905529,0.692531242968259,0.409168956759545,1.29849793588307,157.717738832966,2.09228352335812,97.1693428072841,0.783575736718599,0.590831043240455,1.11445999241128,182.192778084029,0.805656464687575,163.480770350339,0.216424263281401,307.932670713283,1.73338069929694,0.141374365671523,0.495453095578664,1.77950839941164,52.723600297302,0.237806635724963,29.6281828817071,0.19602646683194,3.50454690442134,1.02661140748447,372.936069752582,1.64912330044592,363.268971135239,0.80397353316806,425.404416322745,2.84533810467703,0.25,0.25,0.25,0.25,1,4,270.916415421022,94.7625195635782,0.952404982281847,0.945686932007385,526.087387164045,0.976435580703382,1,3.3,0.05,2,0.01,0.2,0,0.05,0.01,0,-3.82899755584966,4.27735943257555,18.6421406124188,16,100,73.0665529869869,392.408264644011
