"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2023,120.124979789264,246.506398106631,24.8245156001451,75.1125940894952,1045.337,1.61871563587981,0.381644384388694,0.27622475703656,1.90269291002036,86.669070044181,0.383250627735368,45.55074,0.349563574314308,0.72377524296344,1.17543370055001,227.093790946262,1.00420874356437,193.2,0.650436425685692,313.762860990443,2.0997008564004,0.226821986293263,0.739543271403495,2.32567058853324,64.7040163861718,0.286121160459652,27.82166,0.273822637161906,3.26045672859651,1.10761996474118,285.263423725222,1.26143485971293,257.5463,0.726177362838094,349.967440111394,1.34598364977682,0.25,0.25,0.25,0.25,1,4,279.594085428584,77.9639964708158,0.996408184061921,0.98711904805174,381.487,0.995767497982075,0,3.3,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
2028,121.17435444515,250.557978438613,25.4670508648031,78.252614624362,1030.59313099382,1.62698421539461,0.377775092792225,0.274192133947362,1.90973234699086,87.2625003700608,0.385874776636409,45.6935761220986,0.346249602180295,0.725807866052638,1.17378664704972,230.990613290789,1.02144049197187,196.790970378967,0.653750397819705,318.25311366085,2.12147801308757,0.222189192069993,0.727184280507919,2.3453504983294,66.0955202459025,0.292274390527381,28.1815107349552,0.26441312807812,3.27281571949208,1.10552665823579,297.474056366708,1.31543027725358,269.079044047133,0.73558687192188,363.569576612611,1.52288967159073,0.25,0.25,0.25,0.25,1,4,283.595349583183,80.9942124298743,0.991486836871222,0.982661480544823,396.230869006178,0.994457323253897,1,3.3,0,0,0,0,0,0,0,0,-3.0016013627417,0,0,1,100,0,0
2033,122.222649772004,254.697485485219,26.0897486350686,81.45033439666,1014.9566906575,1.63547867164473,0.373861057700246,0.272124357557718,1.91697430483688,87.8485246658381,0.388466176072336,45.8266573757303,0.342854464097083,0.727875642442282,1.17211819271789,234.976397933035,1.03906563165988,200.47159014585,0.657145535902917,322.824922598873,2.14419063306044,0.217506986341443,0.714597907959584,2.36591493315041,67.4123217911289,0.298097286960372,28.493130013497,0.25494296303408,3.28540209204042,1.10340699034465,309.931754032511,1.37051821633176,280.886161447739,0.74505703696592,377.34407582364,1.70345284049062,0.25,0.25,0.25,0.25,1,4,287.669288527855,84.0628264916114,0.986588517840374,0.978192969541099,411.867309342497,0.992897073273177,1,3.3,0,0,0,0,0,0,0,0,-3.18163087760063,0,0,1,100,0,0
2038,123.26942922076,258.92759015928,26.6924055169441,84.7069896346907,998.401972160411,1.6442065451689,0.369902489865857,0.270021036243301,1.9244259308106,88.4266422450277,0.391022612007513,45.9496210424587,0.339376528930446,0.729978963756699,1.17042833606584,239.053925473968,1.05709645844589,204.244820556463,0.660623471069554,327.480567718996,2.16783451987755,0.212788299966005,0.701815147695503,2.38736392399079,68.6543569623174,0.303589566487368,28.7573906401135,0.245430870439305,3.2981848523045,1.10126667976744,322.641597180322,1.42672114273139,292.973176350397,0.754569129560695,391.29595414264,1.88729721244571,0.25,0.25,0.25,0.25,1,4,291.817933894397,87.1709561841266,0.981713065276233,0.973716360996585,428.422027839589,0.991058632989188,1,3.3,0,0,0,0,0,0,0,0,-3.3668643846212,0,0,1,100,0,0
2043,124.314233620701,263.251115101749,27.2748452530158,88.0238072756004,980.902185355194,1.65317592811293,0.365899532169653,0.267881731819941,1.93209488620307,88.9963285711847,0.393541764941779,46.0620900177834,0.335814133095222,0.732118268180059,1.16871704538338,243.226133806371,1.07554596369177,208.113790046234,0.664185866904778,332.222462377556,2.1924079189526,0.208044996703809,0.688865058078025,2.40969966657384,69.821690284225,0.308751514436843,28.9752666080163,0.235896568963298,3.31113494192198,1.09911100290362,335.608600977937,1.48406123352444,305.345502038765,0.764103431036702,405.430291262162,2.0740683212269,0.25,0.25,0.25,0.25,1,4,296.04343622464,90.3197331359282,0.976860311690948,0.969234123507156,445.921814644806,0.988910945121093,1,3.3,0,0,0,0,0,0,0,0,-3.55748525868527,0,0,1,100,0,0
2048,125.356594369292,267.670958187204,27.8369275316831,91.4019666542655,962.430229508294,1.66239500776172,0.361852475429678,0.26570607459924,1.9399889592034,89.5570542423506,0.396021293859674,46.1636927455115,0.332165690917163,0.73429392540076,1.16698435097891,247.496038643945,1.09442748288352,212.081711666772,0.667834309082837,337.053092886295,2.21791011626581,0.20328817468551,0.675775525637957,2.4329252524141,70.9145496371029,0.313584138495269,29.1478538301729,0.226360782976381,3.32422447436204,1.09694492782706,348.837554111591,1.54255966428145,318.008265740928,0.773639217023619,419.752103748693,2.26342547447072,0.25,0.25,0.25,0.25,1,4,300.348011070978,93.5102749126152,0.972030081392779,0.964748392654678,464.393770491706,0.986419465738806,1,3.3,0,0,0,0,0,0,0,0,-3.75356458507487,0,0,1,100,0,0
2053,126.396027955594,272.190130770021,28.378548336412,94.8426139208599,942.958367140968,1.67187227227464,0.357761670502318,0.263493717840746,1.9481162426305,90.1082774572375,0.398458802915904,46.2540558337352,0.328429660772039,0.736506282159254,1.165230307923,251.866773013219,1.11375487026446,216.1519240451,0.671570339227961,341.975050470457,2.24434148458302,0.198528163833677,0.662573212125959,2.45704470846998,71.9333203972256,0.318089142796531,29.2763579552523,0.216845016704723,3.33742678787404,1.09477311066434,362.333076618238,1.60223686480585,330.966364709454,0.783154983295277,434.266397015463,2.45504624364945,0.25,0.25,0.25,0.25,1,4,304.733967474224,96.7436965951198,0.96722218813004,0.960261009628232,483.865632859032,0.983545333148749,1,3.3,0,0,0,0,0,0,0,0,-3.95522963222435,0,0,1,100,0,0
2058,127.432036012663,276.811762523572,28.8996427869109,98.3468613203813,922.458223185324,1.68161652116235,0.353627531199898,0.261244340152,1.95648514541925,90.6494443539423,0.400851842933133,46.3328048087569,0.324604554749929,0.738755659848,1.16345499749664,256.341592088032,1.13354252021328,220.32789634287,0.675395445250071,346.991036441975,2.27170314764273,0.193774596147011,0.649283698187018,2.48206268877519,72.8785509902143,0.322268952478728,29.3620911831914,0.207371372176155,3.35071630181298,1.09259992501693,376.09961490991,1.66311249713162,344.224456087237,0.792628627823845,448.978165900124,2.64862681108976,0.25,0.25,0.25,0.25,1,4,309.203712573444,100.0211109084,0.962436431806864,0.955773549645869,504.365776814676,0.980244337622596,1,3.3,0,0,0,0,0,0,0,0,-4.16260798560714,0,0,1,100,0,0
2063,128.464105460128,281.539106204496,29.4001876299225,101.915787370121,900.900785628884,1.69163687454462,0.349450537825954,0.258957648339553,1.96510440316007,91.1799894728964,0.403197913449148,46.3995649932241,0.320688949529995,0.741042351660447,1.16165852892576,260.923877926063,1.15380538818905,224.613233087827,0.679311050470005,352.103867398959,2.29999669807887,0.189036459592051,0.635931583315477,2.50798421270424,73.750956704244,0.326126730546167,29.4064676845481,0.197962345275336,3.36406841668452,1.09042948400713,390.14144077498,1.72520545110696,357.786951377436,0.802037654724664,463.892397479224,2.84388203463287,0.25,0.25,0.25,0.25,1,4,313.759756239213,103.343628848434,0.957672594184247,0.951287342244357,525.923214371117,0.976465582050307,1,3.3,0,0,0,0,0,0,0,0,-4.37582695455398,0,0,1,100,0,0
2068,129.491708707203,286.375542585344,29.8802033876036,105.550437949718,878.256405880984,1.70194278251123,0.345231240699267,0.256633380384336,1.97398308881866,91.6993362974751,0.405494465107435,46.4539624563618,0.316681498211789,0.743366619615664,1.1598410411342,265.617144357324,1.17455901234808,229.011679132839,0.683318501788211,357.316480654799,2.32922395789697,0.184322139568943,0.622540551799632,2.53481444015952,74.5514218370469,0.329666387363422,29.4109977661146,0.188640603773283,3.37745944820037,1.08826565670747,404.462654412506,1.7885338578121,371.658015595384,0.811359396226717,479.014076249553,3.04054529091079,0.25,0.25,0.25,0.25,1,4,318.404715911491,106.712360836494,0.952930433157735,0.946803483473272,548.567594119016,0.972149717945515,1,3.3,0,0,0,0,0,0,0,0,-4.59501383023145,0,0,1,100,0,0
