"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2023,120.124979789264,246.506398106631,24.8245156001451,75.1125940894952,1045.337,1.61871563587981,0.381644384388694,0.27622475703656,1.90269291002036,86.669070044181,0.383250627735368,45.55074,0.349563574314308,0.72377524296344,1.17543370055001,227.093790946262,1.00420874356437,193.2,0.650436425685692,313.762860990443,2.0997008564004,0.226821986293263,0.739543271403495,2.32567058853324,64.7040163861718,0.286121160459652,27.82166,0.273822637161906,3.26045672859651,1.10761996474118,285.263423725222,1.26143485971293,257.5463,0.726177362838094,349.967440111394,1.34598364977682,0.25,0.25,0.25,0.25,1,4,279.594085428584,77.9639964708158,0.996408184061921,0.98711904805174,381.487,0.995767497982075,0,3.3,0,0,0,0,0,0,0,0,0,0,0,9,100,65.4489900101467,271.773653656872
2028,121.544468081939,249.795055238671,25.5297780063885,78.1387063012846,1031.17008186045,1.50531810253898,0.510871091946941,0.338130165220529,1.8072029741652,138.692622857171,1.83989633482323,61.395482340322,0.706718477052219,0.661869834779471,1.20054556649325,217.186096521705,0.960396918818978,180.906166815557,0.293281522947781,327.883814564248,1.88096711385031,0.327194121281843,0.986122876933268,2.13026695120268,132.548577772342,0.597852407127482,43.5551067382689,0.341612790798869,3.01387712306673,1.1325381159068,283.574790638478,1.25396772420335,250.388738935665,0.658387209201131,376.117537948061,1.51609171948346,0.25,0.25,0.25,0.25,1,4,289.128622023888,82.7004257820306,0.991554546051913,0.98291700822349,395.653918139553,0.994511560931908,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-2.66349483616739,4.44093962768693,9.83665489988329,9,100,65.4489900101467,271.773653656872
2033,123.720894969603,251.613155177359,26.3480983189124,80.96894621882,1017.42444290802,1.49476937207229,0.518107066999368,0.341284931914215,1.79842583268963,141.461608746676,1.87662970163341,62.9268580000827,0.713151444656831,0.658715068085785,1.20314602793631,218.428379394175,0.965890293681041,181.547687747291,0.286848555343169,331.337309537481,1.88605227216213,0.325432143713741,0.982116346754379,2.13475834073273,136.670386496477,0.616443578069169,44.8150353705594,0.335476415860179,3.01788365324562,1.13186594679345,293.976094235138,1.29996228870778,259.726953591957,0.664523584139821,389.39630602282,1.67541660136798,0.25,0.25,0.25,0.25,1,4,292.145289828943,85.6247260677868,0.986642510685,0.978412365465841,409.399557091984,0.993154797905005,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-2.78591173302505,4.3507443355397,10.2216960559353,9,100,65.4489900101467,271.773653656872
2038,125.956836705584,253.40315249808,27.1631181197879,83.8082624607818,1003.06354541078,1.48397018504377,0.525675269792734,0.344552527133869,1.78946011693439,144.316519063217,1.91450294189264,64.5184623887357,0.719767007110157,0.655447472866131,1.20585988517122,219.628393962865,0.971196758103788,182.134256777006,0.280232992889843,334.817205659061,1.8911160782478,0.323691669948614,0.978148241912499,2.13923351259448,140.767997610962,0.634925607144385,46.0621048368702,0.329331272220682,3.0218517580875,1.1312015889456,304.418085097203,1.34613677229983,269.110376145204,0.670668727779318,402.69885216236,1.83625782708637,0.25,0.25,0.25,0.25,1,4,295.183604630521,88.5545219388603,0.98175372635892,0.973900596542015,423.760454589224,0.991595470212677,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-2.90923041925942,4.25620061652186,10.6095642512013,9,100,65.4489900101467,271.773653656872
2043,128.254688943357,255.163099532856,27.9749205733474,86.6557239075295,988.083085142373,1.47291806690423,0.53359373108417,0.347936823337787,1.78030548833982,147.26104909406,1.9535650772818,66.1733843134459,0.72656404647921,0.652063176662213,1.20869281757244,220.783776893107,0.97630586142132,182.663265375014,0.27343595352079,338.324095343925,1.89614426209484,0.321977218940068,0.97422925093436,2.14367979480966,144.842333017111,0.653302652533698,47.2970045981052,0.32318533873358,3.02577074906564,1.13054678257515,314.896915520132,1.39247416043003,278.535059648626,0.67681466126642,416.021973574948,1.99833066401726,0.25,0.25,0.25,0.25,1,4,298.244013793922,91.4890923523106,0.976888059468501,0.969384312787258,438.740914857627,0.989817408106219,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-3.03339213374717,4.15706203939834,11.0000369004056,9,100,65.4489900101467,271.773653656872
2048,130.616948099681,256.891036264272,28.7835981307557,89.5103310077537,972.47906220535,1.46161101099711,0.54188145095364,0.351441708192605,1.77096209656446,150.299049848992,1.99386719529672,67.8948691857658,0.733540414366613,0.648558291807395,1.21165076291832,221.892149413102,0.981207084704736,183.132100605181,0.266459585633387,341.85868029486,1.90112278634868,0.320293085193623,0.970369651361618,2.14808469311016,148.894394578205,0.671579233081321,48.5204687408471,0.317046801905613,3.02963034863838,1.12990318591457,325.408449394833,1.43895616322395,287.996753572687,0.682953198094387,429.362234940623,2.1613686351468,0.25,0.25,0.25,0.25,1,4,301.327058695218,94.4276638079898,0.972045374394678,0.964865787852497,454.34493779465,0.987803296530865,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-3.15833497410658,4.05307532251634,11.3928743786152,9,100,65.4489900101467,271.773653656872
2053,133.046212775795,258.584999663244,29.5892535322668,92.3710162070205,956.247799084352,1.45004753510999,0.550558431997461,0.355071063841316,1.76143062709792,153.434529570421,2.0354624692812,69.686323019472,0.740692814279148,0.644928936158684,1.21473992020841,222.951128386138,0.9858898897235,183.538158808419,0.259307185720852,345.42178380254,1.90603776195424,0.318643377044076,0.966579387850444,2.15243581785742,152.925269892861,0.689760254335557,49.7332780085217,0.310924020838631,3.03342061214956,1.12927238946753,335.948262656642,1.48556321746767,297.49090280605,0.689075979161369,442.715972891053,2.3251231920483,0.25,0.25,0.25,0.25,1,4,304.433385651071,97.3694112991029,0.967225532680985,0.960347003301113,470.576200915648,0.985534433705844,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-3.28399344566724,3.94398074660776,11.787819854563,9,100,65.4489900101467,271.773653656872
2058,135.545184471469,260.243034269624,30.3920008157221,95.2366449687588,939.385957705541,1.43822674229878,0.559645708374587,0.358828742559637,1.75171235146167,156.671654042721,2.07840616253073,71.5513155625078,0.748016681028588,0.641171257440363,1.21796675026486,223.958338925177,0.990343774727132,183.878861123651,0.251983318971412,349.014363628852,1.9108753849099,0.317032047172817,0.962868133249659,2.15672082955921,156.936137913643,0.707851033891214,50.9362616774109,0.304825488597705,3.03713186675034,1.12865592732563,346.511646122852,1.53227449915525,307.012649057642,0.695174511402295,456.07930276961,2.48936324624762,0.25,0.25,0.25,0.25,1,4,307.563757394648,100.313459772009,0.962428392046646,0.955829685875589,487.438042294459,0.982990438531854,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-3.41029862406181,3.82951268401666,12.1845992484668,9,100,65.4489900101467,271.773653656872
2063,138.116667697314,261.863203925801,31.1919663340373,98.1060172773754,921.890555746547,1.42614838349851,0.569165371277606,0.362718539228402,1.74180917776759,160.014745828593,2.12275561816211,73.4935825903398,0.755506060397005,0.637281460771598,1.22133797431003,224.911428422861,0.994558336485891,184.151670670783,0.244493939602995,352.637525448386,1.91562188866144,0.315462917554273,0.959245337423228,2.16092739820634,160.928274480569,0.725857326348136,52.1302993473553,0.298759791067866,3.04075466257677,1.12805528637821,357.093610272014,1.57906794462284,316.556834212016,0.701240208932134,469.448127273714,2.65387458704366,0.25,0.25,0.25,0.25,1,4,310.719065072403,103.258886006039,0.957653805191019,0.951315337834582,504.933444253453,0.980148894317764,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-3.53717846986319,3.7094002329506,12.5829212897254,9,100,65.4489900101467,271.773653656872
2068,140.763569378335,263.443604665295,31.9892897744446,100.977869667774,903.758981942423,1.41381292145826,0.579140589838328,0.366744160440851,1.73172370108004,163.468282258961,2.16857023244738,75.517027182574,0.763153491894633,0.633255839559149,1.22486057016219,225.808082012825,0.998523338660712,184.354111409533,0.236846508105367,356.292536725059,1.92026351022421,0.313939699742135,0.955720265713097,2.16504317478858,164.903057715901,0.743785347644111,53.3163226236369,0.292735563669924,3.0442797342869,1.12747191375614,367.688892153318,1.62592028110197,326.11800583872,0.707264436330076,482.81814713027,2.818459215559,0.25,0.25,0.25,0.25,1,4,313.900340655861,106.204720947378,0.952901618326529,0.946805261414658,523.065018057577,0.97698491192065,1,3.3,0.05,2,0.01,0.2,0.15,0.05,0.01,0.15,-3.66455782802541,3.58336796374137,12.982477685663,9,100,65.4489900101467,271.773653656872
