"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2023,159.552985638014,245.596320716115,37.9861736003109,73.8116197191428,1045.337,1.3350647739183,0.314768055900161,0.239409570750982,1.42960027488736,65.1193504253227,0.287957767580777,45.55074,0.348221163976596,0.760590429249018,1.0708096736697,206.880428952985,0.914825256830102,193.2,0.651778836023404,271.999779378308,1.56061025075532,0.168586261146168,0.577060561984755,1.62259319120918,45.1432360841369,0.199623389964053,27.82166,0.272003962361779,3.42293943801524,1.03971711734167,267.775296618013,1.18410236164485,257.5463,0.727996037638221,312.91853270215,1.34598364977682,0.25,0.25,0.25,0.25,1,4,242.37900340401,69.7104261227214,0.99585669353314,0.985593969968467,381.487,0.995767497982075,0,3.3,0,0,0,0,0,0,0,0,0,0,0,12,100,82.1863724027515,351.648330118784
2028,161.405637301133,248.92326923364,38.8506642928415,76.8943098323649,1031.33435051658,1.24697690581476,0.527852829532082,0.345486698279534,1.35968719607648,120.809824228249,1.60266312821195,71.9694632024596,0.686302852982187,0.654513301720467,1.09038683053081,185.3849257787,0.81977214179341,170.017575953712,0.313697147017813,282.872228742309,1.49747782790008,0.2538077575827,0.809718255602542,1.56694218573231,78.3792506490834,0.368081815245202,42.5174353325519,0.311598805300049,3.19028174439746,1.04638757017834,262.491437165836,1.16073713514733,250.854888424465,0.688401194699951,328.81596498362,1.5141544028708,0.25,0.25,0.25,0.25,1,4,249.527620466553,72.9237867701437,0.991005426209344,0.981295289565502,395.489649483423,0.99452695960531,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-2.55561097037297,5.70112813035365,11.8227580300641,12,100,82.1863724027515,351.648330118784
2033,164.217503313934,250.854624774325,39.7964734856671,79.8683320514922,1018.0812662563,1.23903006084173,0.541525762613532,0.351292061246786,1.3535745546436,124.142179736425,1.64687015638342,74.2886051171234,0.695456626461302,0.648707938753214,1.09244690457635,185.688608979934,0.821115028909266,169.974950912551,0.304543373538698,285.867900415301,1.51148333290221,0.244530505147074,0.785936557234253,1.57919451262886,78.8405314133067,0.37024806536404,42.435843821261,0.301194395706309,3.21406344276575,1.04479783418891,274.053544611968,1.21186477427412,262.302940955768,0.698805604293691,340.766502791176,1.66792592512425,0.25,0.25,0.25,0.25,1,4,252.12732752409,75.5840844780059,0.986101181156873,0.976866680373204,408.742733743698,0.993222674177952,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-2.69147453028625,5.61789117048136,12.3932019145076,12,100,82.1863724027515,351.648330118784
2038,167.11748681346,252.741770405547,40.7243264788996,82.8680478063962,1004.14365378573,1.23074758308898,0.556250646816461,0.357429985943687,1.34724094068093,127.645145416622,1.6933404990969,76.743932481154,0.705038046746721,0.642570014056313,1.09465251786201,185.874063031119,0.821935106723608,169.80188689846,0.294961953253279,288.88336389617,1.52554663325886,0.235637574733148,0.762804820933151,1.59155263151161,79.2205051146825,0.372032484181388,42.3092695863441,0.290773786435126,3.23719517906685,1.04326711279337,285.766942830479,1.26366142119638,273.915413728832,0.709226213564874,352.799567245187,1.82435165450546,0.25,0.25,0.25,0.25,1,4,254.741122096211,78.2631085409898,0.98121988787154,0.972426925429456,422.680346214267,0.991717724367597,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-2.82881230233267,5.52370378167602,12.9725607799113,12,100,82.1863724027515,351.648330118784
2043,170.110335989287,254.580760156785,41.6339980296803,85.891629698485,989.514724461608,1.22211935877365,0.572126417262558,0.363918836920739,1.34068409853527,131.330093166757,1.7422250159502,79.3455934782053,0.715047767665046,0.636081163079261,1.09701567928733,185.933339652546,0.822197227943559,169.490138712819,0.284952232334954,291.919887269405,1.53966086746912,0.227115203885686,0.740322353325982,1.60400918503079,79.5229987994898,0.373453044134207,42.1409986989998,0.280368844359466,3.25967764667402,1.0417938254594,297.622298389098,1.31608580347659,285.682532489435,0.719631155640534,364.909069224545,1.98308289833607,0.25,0.25,0.25,0.25,1,4,257.369899435383,80.9594865901769,0.976361415918068,0.967978702317002,437.309275538392,0.989993948556522,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-2.96745656325065,5.41783268094712,13.5603043906224,12,100,82.1863724027515,351.648330118784
2048,173.201040156513,256.367605761356,42.5253169562595,88.9370231767311,974.188577226283,1.21313611777431,0.5892619030403,0.370777089611867,1.33390300843755,135.208976736207,1.79368228538252,82.1043737539897,0.725481409805988,0.629222910388133,1.09954933242348,185.858394359558,0.821865819857964,169.031428494358,0.274518590194012,294.979116291843,1.55381645177671,0.218951353181526,0.718490865480567,1.61655432495057,79.752170056164,0.374529269939635,41.934467342947,0.270011853638747,3.28150913451943,1.04037663078037,309.609160038108,1.36909170568852,297.593343485497,0.729988146361253,377.088080981771,2.14378224328668,0.25,0.25,0.25,0.25,1,4,260.014879579514,83.6716580336262,0.971525635022446,0.963524358824846,452.635422773717,0.988031963980254,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-3.10722568231838,5.29952259007402,14.1558411300867,12,100,82.1863724027515,351.648330118784
2053,176.394820385985,258.098319556448,43.3981699349439,92.0019515422971,958.160263454554,1.20378969070825,0.607776657765368,0.378023063607672,1.32689811036811,139.294290326555,1.84787805547208,85.0316797370438,0.736328582032058,0.621976936392328,1.10226738159506,185.641178750348,0.820905292434037,168.417556257277,0.263671417967942,298.063133591778,1.56800128158863,0.211135296317168,0.697313659206169,1.62917585246087,79.9124731507543,0.375282079561539,41.693229172001,0.259735056583563,3.30268634079383,1.03901436280094,321.715996154916,1.42262813499704,309.635754492984,0.740264943416437,389.328844865179,2.30612472343751,0.25,0.25,0.25,0.25,1,4,262.677661009304,86.3978761394478,0.966712414459502,0.959065955794378,468.663736545446,0.98581094390114,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-3.24792549016283,5.16800207272258,14.7585204355393,12,100,82.1863724027515,351.648330118784
2058,179.697114064413,259.768965613954,44.2525044407064,95.0839245214538,941.425843451549,1.19407329383422,0.627801797138212,0.385674593947452,1.31967153983896,143.599006317516,1.90498441780817,88.1395041158364,0.747571871628273,0.614325406052548,1.10518470403223,185.273753033843,0.819280535915656,167.64053316869,0.252428128371727,301.174521229134,1.58220094351176,0.203657279802789,0.676794909049715,1.64185937648931,80.0086193289845,0.375733597782481,41.4209203318331,0.249570181545112,3.32320509095028,1.03770597737424,333.930250347503,1.47663956703666,321.79659520943,0.750429818454888,401.622795277377,2.46979878238469,0.25,0.25,0.25,0.25,1,4,265.360277735771,89.136213092402,0.961921622219952,0.954605302295465,485.398156548451,0.983308338646331,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-3.38935115324212,5.02249100010432,15.3676362375265,12,100,82.1863724027515,351.648330118784
2063,183.113552413532,261.375719555593,45.0883307448913,98.1802505575644,923.982432733735,1.18398183942661,0.649480821607092,0.393748634782126,1.31222737033468,148.136488682014,1.9651786588556,91.4403696684276,0.759185851682141,0.606251365217874,1.10831714358911,184.74842033907,0.816957514739369,166.692738994177,0.240814148317859,304.316425362777,1.59639894219948,0.196508241818271,0.656939032930178,1.65458849338159,80.0455320667002,0.375906946052483,41.1212229076006,0.239547973087441,3.34306096706982,1.03645050722843,346.238415382175,1.53106627281998,334.061697078087,0.760452026912559,413.960594697983,2.63450705094858,0.25,0.25,0.25,0.25,1,4,268.065258770381,91.8845682052002,0.957153123889017,0.950143984310369,502.841567266265,0.980499526643047,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-3.53128946341797,4.86220982373022,15.9824313995457,12,100,82.1863724027515,351.648330118784
2068,186.649930320833,262.914936384195,45.9057228692986,101.288052783218,905.828235391154,1.17351226361556,0.672970404348266,0.402260794691364,1.30457185249168,152.920379739524,2.02864175762452,94.9472482887284,0.771136174669953,0.597739205308636,1.11168148211109,184.057882469544,0.813903956280322,165.56710301589,0.228863825330047,307.492620765777,1.61057694442475,0.189679582051597,0.637750146890797,1.66734498979821,80.0282981835337,0.375826012910776,40.7978276074926,0.229697740318753,3.3622498531092,1.03524702471991,358.626124753372,1.58584472365941,346.41599172951,0.770302259681247,426.332183862976,2.79996696935719,0.25,0.25,0.25,0.25,1,4,270.79568801121,94.6406793012866,0.952406781138017,0.945683387777152,520.995764608846,0.977357376733896,1,3.3,0.05,2,0,0.19,0,0.05,0.062,0.15,-3.67352071898652,4.68639070787035,16.6021031084974,12,100,82.1863724027515,351.648330118784
