"Run.ID","Future.ID","time","S","Delta.Temp","CO2.Concentration","alfa","epsilon","size.factor","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","lambda.S","sigma.utility","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","policy.name","Cost.S.Damage","policy.status","Policy.Duration","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","rho","Region","Ace","Agg.demand.ce.tech","Agg.demand.re.tech","Are","Consumption","Gamma.ce.t","Gamma.re.t","L","Labor.ce","labor.growth","Labor.re","Price.ce","Price.re","Profits.ce","Profits.re","RelLabor","RelPrice","sce","sre","Utility.Consumer","Y","Yce","Yce.0","Yre","Yre.0","policy.class"
10,2,2088,1034.26139585621,1.47949846750096,392.562604143793,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.994798080164182,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.369628180571802,0.001,"S",92.8322977418638,100.771436920164,329.231059983447,66.5928021760687,84.5192511838695,0.25,0.25,4,0.951980940838919,0,3.04801905916108,1.09193494631468,1.35507546821357,0.445611294060965,1.64803323388338,3.20176479213445,1.2409855301243,0.231044647102644,0.768955352897356,0.925952530994081,384.904276648281,92.2870334540269,257.54634,238.102191613823,27.82166,"P5"
10,2,2093,1036.36510102008,1.45443082902148,390.458898979919,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.99498910839997,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.442619529381915,0.001,"S",93.7074479528197,95.8448726507198,342.87533141418,69.5352928451574,86.3503907741713,0.25,0.25,4,0.887734673261858,0,3.11226532673814,1.09954438781099,1.33391600101707,0.423826026861483,1.71633241796129,3.50585081385022,1.21315338953499,0.215428880263842,0.784571119736158,0.921573878847754,393.178193319353,87.1678066963093,257.54634,251.903286660999,27.82166,"P5"
10,2,2098,1038.83191922266,1.424863743187,387.992080777338,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.995209008699611,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.515037063058069,0.001,"S",94.5186405637382,90.9469783521757,356.685451747577,72.5851553423605,88.2579335830234,0.25,0.25,4,0.825854641596535,0,3.17414535840347,1.10781188440985,1.31340690263574,0.402167538273321,1.78546179255465,3.84346735917986,1.18558657938158,0.200480449153444,0.799519550846556,0.917215525234861,401.778905969957,82.0960486451402,257.54634,266.141240777055,27.82166,"P5"
10,2,2103,1041.65726644998,1.39076752242052,385.166733550022,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.9954554029066,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.58639649047821,0.001,"S",95.2694384576304,86.1238344298111,370.652347634207,75.7423071932188,90.2497619327679,0.25,0.25,4,0.766630172352462,0,3.23336982764754,1.11676340854238,1.29362345425466,0.380839595848625,1.85537593916194,4.21763967067158,1.1583684103181,0.186254091111424,0.813745908888576,0.912877677027308,410.741973957843,77.1191406980478,257.54634,280.792142015397,27.82166,"P5"
10,2,2108,1044.83439631114,1.35212595219362,381.989603688856,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.995725460144783,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.656289829831311,0.001,"S",95.9634575768467,81.4143107088703,384.773188613992,79.0064772504544,92.3328599472305,0.25,0.25,4,0.710278952707247,0,3.28972104729275,1.12642210530882,1.27462580477207,0.360014081954624,1.92606068933781,4.6315902150189,1.13157030456413,0.172780709648023,0.827219290351977,0.90856032922542,420.099258465182,72.2769114039626,257.54634,295.834058458547,27.82166,"P5"
10,2,2113,1048.35478202513,1.30893240774484,378.469217974872,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.996015958140141,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.724382169536835,0.001,"S",96.6042881882558,76.8498543470504,399.051172659306,82.3772904307225,94.513300661009,0.25,0.25,4,0.65694865586842,0,3.34305134413158,1.13680819163772,1.25645912175578,0.339830055922657,1.99753205118538,5.08875589327815,1.10525164315159,0.160070717979733,0.839929282020267,0.904263301375692,429.878824485028,67.6014255635667,257.54634,311.247809367357,27.82166,"P5"
10,2,2118,1052.20849925586,1.2611859679458,374.615500744139,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.99632334494092,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.790417222199573,0.001,"S",97.1954322881339,72.4546872141277,413.495000986795,85.8543422459553,96.7962762037814,0.25,0.25,4,0.606721816637929,0,3.39327818336207,1.14793892500139,1.23915431341996,0.320394626860873,2.0698335804196,5.59280726406953,1.07946014063288,0.148117976358784,0.851882023641216,0.89998627585076,440.105025860206,63.1171969484699,257.54634,327.017463909456,27.82166,"P5"
10,2,2123,1056.38459101805,1.20888767737837,370.439408981949,0.33,5,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+R&DGreenClimateFund",0.996643797299242,1,100,3.3,0.5,2,0.066,0.19,0.01,0.5,0.066,0.01,0.854209638283812,0.001,"S",97.74025735018,68.2463138174917,428.118138090037,89.4372607191254,99.1861598988685,0.25,0.25,4,0.559622972808577,0,3.44037702719142,1.15982862987772,1.22272916849411,0.301785199700948,2.14303267630985,6.1476694030719,1.05423261419492,0.1369038225069,0.8630961774931,0.895728835364594,450.798728408204,58.8417220091271,257.54634,343.130585364995,27.82166,"P5"
11,1,2023,1045.337,1.34598364977682,381.487,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.995767497982075,0,100,3.3,0,0,0,0,0,0,0,0,0,0.001,"N",246.506398106631,227.093790946262,86.669070044181,120.124979789264,279.594085428584,0.25,0.25,1,0.72377524296344,0,0.27622475703656,1.17543370055001,1.90269291002036,1.00420874356437,0.383250627735368,0.381644384388694,1.61871563587981,0.650436425685692,0.349563574314308,0.996408184061921,313.762860990443,193.2,193.2,45.55074,45.55074,"P2.both"
11,1,2028,1031.06072441941,1.51738099000926,395.763275580588,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.994501298910897,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-2.72792295611633,0.001,"N",249.811246051889,217.399144751223,135.97148937968,121.536563960502,288.798838306713,0.25,0.25,1,0.66374111792806,0,0.33625888207194,1.19901211831461,1.81246654899221,0.961339018089907,1.80379777811084,0.506611498051542,1.51163321980424,0.301017193552297,0.698982806447703,0.991550558799618,327.280900363568,181.315218946086,193.2,60.7663112231123,45.55074,"P2.both"
11,1,2033,1016.96044597841,1.68070096805807,409.863554021586,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.993106665622183,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-2.85965860751482,0.001,"N",251.678777811781,218.699809213049,138.649572980298,123.688608998591,291.831526794626,0.25,0.25,1,0.660712595672894,0,0.339287404327106,1.20149724286452,1.80396933815407,0.967090556340102,1.83932523515664,0.513517384940365,1.50143443846212,0.294789524671447,0.705210475328553,0.986638676420396,330.746874515482,182.022730815129,193.2,62.2550238181763,45.55074,"P2.both"
11,1,2038,1002.19702853285,1.8457876350152,424.626971467151,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.991496810673854,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-2.99266341480083,0.001,"N",253.520214556097,219.960539690744,141.409602249314,125.89864907311,294.886012386092,0.25,0.25,1,0.6575755328882,0,0.3424244671118,1.20409008427678,1.7952848131911,0.97266550651247,1.8759397834394,0.520737846811005,1.49098878616662,0.28837809749228,0.71162190250772,0.98174999464156,334.239220843364,182.677810043473,193.2,63.8014519926494,45.55074,"P2.both"
11,1,2043,986.764342767238,2.01233205393266,440.059657232762,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.989653558246095,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.12687518693115,0.001,"N",255.33360801098,221.178973536532,144.255103478784,128.169014115308,297.96266139255,0.25,0.25,1,0.65432608868793,0,0.34567391131207,1.20679606440273,1.78641209359656,0.978053420978545,1.91368820274955,0.528289972367178,1.4802932709933,0.281782939053972,0.718217060946028,0.976884373903556,337.758432379518,183.277837955163,193.2,65.4085550790074,45.55074,"P2.both"
11,1,2048,970.656583282844,2.18004440205189,456.167416717156,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.987557354850857,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.26222787594766,0.001,"N",257.116987354676,222.352720706296,147.189756786782,130.502135094545,301.061923687938,0.25,0.25,1,0.650960386245063,0,0.349039613754937,1.20962086082601,1.77735073121889,0.983243730963241,1.95261931353345,0.536191788517737,1.46934530378816,0.275004979342422,0.724995020657578,0.972041671943298,341.305099486934,183.820176972195,193.2,67.0794463372637,45.55074,"P2.both"
11,1,2053,953.868290454678,2.34865378145479,472.955709545323,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.98518697625629,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.39865113845847,0.001,"N",258.868367359725,223.479373383598,150.217398586454,132.900546014774,304.184343034143,0.25,0.25,1,0.647474530300772,0,0.352525469699228,1.21257041144341,1.76810075606415,0.988225789102269,1.99278400964789,0.544462296509902,1.45814275144604,0.268046165264486,0.731953834735514,0.967221742783298,344.879921501681,184.302182598678,193.2,68.8173976724508,45.55074,"P2.both"
11,1,2058,936.394371183759,2.51790785061577,490.429628816241,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.982519168547396,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.53607036160148,0.001,"N",260.58575777625,224.556517131015,153.342023006872,135.36688528372,307.330568034165,0.25,0.25,1,0.643864628107259,0,0.356135371892741,1.2156509171128,1.7586627253382,0.992988918753348,2.03423527720916,0.553121504654878,1.44668399503623,0.260909579811569,0.739090420188431,0.962424435505638,348.483719055181,184.721217226029,193.2,70.6258436288175,45.55074,"P2.both"
11,1,2063,918.23011872759,2.68757231023775,508.59388127241,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.979528206320446,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.6744071202537,0.001,"N",262.26717386454,225.581743443755,156.567782393772,137.903896560471,310.501363691034,0.25,0.25,1,0.640126813388012,0,0.359873186611988,1.21886884259406,1.74903777355603,0.997522469508283,2.07702820123578,0.562190458336342,1.43496799034886,0.253599563739535,0.746400436260465,0.957649592748301,352.117447054741,185.074665592124,193.2,72.5083846994988,45.55074,"P2.both"
11,1,2068,899.371231322241,2.85743027795113,527.452768677759,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.976185344812811,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.81357953198099,0.001,"N",263.910648109765,226.552663756416,159.898986719111,140.514428975009,313.697623497795,0.25,0.25,1,0.636257273548002,0,0.363742726451998,1.22223091543406,1.73922766332,1.00181587913087,2.12121995781572,0.571691266370342,1.42299433057814,0.246121837565927,0.753878162434073,0.952897048836672,355.78220823458,185.359951949799,193.2,74.4687897818067,45.55074,"P2.both"
11,1,2073,879.813829389063,3.0272815813828,547.010170610937,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.972458134119474,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.95350191820305,0.001,"N",265.514243148217,227.466924941661,163.340101748462,143.201436629661,316.920381987077,0.25,0.25,1,0.632252280301664,0,0.367747719698336,1.22574412245014,1.72923483616039,1.00585874209202,2.16686978979509,0.581647122763834,1.4107633106197,0.23848362106305,0.76151637893695,0.948166627429027,359.479267193631,185.574558976451,193.2,76.5109976098021,45.55074,"P2.both"
11,1,2078,859.55447098168,3.19694199615433,567.26952901832,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.968309551209873,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-4.09408610653764,0.001,"N",267.076065806863,228.322226206666,166.895745833799,145.967977297077,320.1708275633,0.25,0.25,1,0.628108223703237,0,0.371891776296763,1.22941570357065,1.71906246236964,1.00964088428588,2.21403896423117,0.592082323176954,1.39827599190159,0.230693746699594,0.769306253300406,0.94345813850412,363.210064718506,185.716048317538,193.2,78.6391170097627,45.55074,"P2.both"
11,1,2083,838.590165339328,3.36624244950986,588.233834660672,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.963696887373235,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-4.23524093375968,0.001,"N",268.594282261357,229.116337389338,170.570685192565,148.817210233689,323.450315521448,0.25,0.25,1,0.623821649650441,0,0.376178350349559,1.23325314265709,1.70871448902557,1.01315244393565,2.26279070976457,0.603022274972903,1.38553426699087,0.22276276302302,0.77723723697698,0.938771374446425,366.976232280617,185.782082740692,193.2,80.8574257977804,45.55074,"P2.both"
11,1,2088,816.918384247598,3.53502820816807,609.905615752402,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.958570301692058,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-4.37687333823718,0.001,"N",270.067134166385,229.847118498108,174.369827560671,151.752393035385,326.760381034107,0.25,0.25,1,0.619389300708914,0,0.380610699291086,1.23726415506281,1.69819568491806,1.01638395799863,2.31319013241986,0.614493500057981,1.37254092262283,0.214703023264798,0.785296976735202,0.934106104871836,370.779606459908,185.770449711638,193.2,83.1703681610513,45.55074,"P2.both"
11,1,2093,794.537070993141,3.70315806494131,632.286929006859,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.952870910018106,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-4.51888857438591,0.001,"N",271.492955622138,230.512540340229,178.298214120288,154.776877472256,330.102751898623,0.25,0.25,1,0.614808160062724,0,0.385191839937276,1.24145667165582,1.68751168112968,1.01932645338449,2.36530410851974,0.626523629578986,1.35929969982676,0.206528753998379,0.793471246001621,0.92946206966377,374.622243059373,185.679086192174,193.2,85.5825503624081,45.55074,"P2.both"
11,1,2098,771.444646703607,3.87050353578119,655.379353296393,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.946528214671451,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-4.66119051315883,0.001,"N",272.870190781658,231.110706013882,182.361009636038,157.894104257319,333.479360797093,0.25,0.25,1,0.610075498253536,0,0.389924501746464,1.24583881909304,1.67666900586087,1.02197154199339,2.41920115383168,0.639141389652102,1.34581534959833,0.198256098263773,0.801743901736227,0.924838969413728,378.506430631369,185.506104378838,193.2,88.0987346273213,45.55074,"P2.both"
11,1,2103,747.640013887335,4.03694807626691,679.183986112665,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.939456576906405,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-4.80368354752672,0.001,"N",274.197411802141,231.639872921772,186.563490807529,161.107596748128,336.892356769122,0.25,0.25,1,0.605188922125594,0,0.394811077874406,1.25041889629559,1.66567511176821,1.02431151806008,2.47495126905268,0.652376577693654,1.33209368212752,0.189903127242312,0.810096872757688,0.920236452008082,382.434703079243,185.249817967414,193.2,90.7238311279562,45.55074,"P2.both"
11,1,2108,723.122557037445,4.2023863241238,703.701442962555,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.931550263236903,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-4.94627050228799,0.001,"N",275.473336982931,232.09847510667,190.911032774792,164.420953535996,340.344115674393,0.25,0.25,1,0.600146425607759,0,0.399853574392241,1.25520534681593,1.65453839487206,1.0263394569217,2.5326257607904,0.6662600281045,1.31814160851777,0.181489814989807,0.818510185010193,-100,386.409851082684,184.908768669152,193.2,93.4628879129391,45.55074,"P2.both"
11,1,2113,697.892140108951,4.36672337302597,728.931859891049,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.922676303093666,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-5.08885609901488,0.001,"N",276.696848506805,232.485145244228,195.409093984728,167.837840036975,343.837249197951,0.25,0.25,1,0.594946441106343,0,0.405053558893657,1.26020672753977,1.64326820250426,1.02804931226998,2.5922970408014,0.680823568152508,1.303967171888,0.173037970331339,0.826962029668661,-100,390.434931849984,184.481752210684,193.2,96.3210788637038,45.55074,"P2.both"
11,1,2118,671.949100887823,4.52987408011464,754.874899112177,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.912663869848559,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-5.2313458828085,0.001,"N",277.867009600425,232.79873604167,200.063199466022,171.361979108103,347.37461220669,0.25,0.25,1,0.589587890901456,0,0.410412109098544,1.265431673564,1.63187482961142,1.02943601077627,2.65403840411625,0.696099963096326,1.28957956695944,0.164571121538832,0.835428878461168,-100,394.513276983478,183.967843468,193.2,99.3036896132932,45.55074,"P2.both"
11,1,2123,645.294242147645,4.69176240949147,781.529757852355,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.901287909964421,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-5.37364745678902,0.001,"N",278.983080563479,233.038340397309,204.878922778132,174.997140834928,350.959308067708,0.25,0.25,1,0.584070237237776,0,0.415929762762224,1.2708888597421,1.62036950161066,1.0304955412369,2.7179237895747,0.712122851404425,1.27498914573811,0.156114349967035,0.843885650032965,-100,398.648498027513,183.366419975228,193.2,102.416101565309,45.55074,"P2.both"
11,1,2023,1045.337,1.34598364977682,381.487,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.995767497982075,0,100,3.3,0,0,0,0,0,0,0,0,0,0.001,"S",75.1125940894952,285.263423725222,64.7040163861718,24.8245156001451,77.9639964708158,0.25,0.25,4,3.26045672859651,0,0.739543271403495,1.10761996474118,2.32567058853324,1.26143485971293,0.286121160459652,0.226821986293263,2.0997008564004,0.726177362838094,0.273822637161906,0.98711904805174,349.967440111394,257.5463,257.54634,27.82166,27.82166,"P2.both"
11,1,2028,1031.06072441941,1.51738099000926,395.763275580588,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.994501298910897,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-2.72792295611633,0.001,"S",78.1764357122619,286.61614013023,96.888950697634,25.5087189371526,81.7469794342686,0.25,0.25,4,3.10718792439181,0,0.892812075608191,1.11723456147332,2.24249788991946,1.26741657165588,0.492709380982678,0.287337649776348,2.00718628589706,0.684538272847018,0.315461727152982,0.982775778824748,368.751622128229,256.540703281023,257.54634,36.7249434049397,27.82166,"P2.both"
11,1,2033,1016.96044597841,1.68070096805807,409.863554021586,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.993106665622183,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-2.85965860751482,0.001,"S",81.1206591959606,297.64375316299,99.5636201837408,26.2623768167136,84.6975666263679,0.25,0.25,4,3.1144641162646,0,0.8855358837354,1.11607124684381,2.25197959847156,1.31618067648674,0.506310877720377,0.284330096824967,2.01777404878051,0.692081758514171,0.307918241485829,0.978284348915368,382.046149462931,266.688846258436,257.54634,37.5798596104593,27.82166,"P2.both"
11,1,2038,1002.19702853285,1.8457876350152,424.626971467151,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.991496810673854,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-2.99266341480083,0.001,"S",84.0780737903506,308.73309478787,102.20100959951,27.0086756997105,87.6550149608129,0.25,0.25,4,3.12163811799806,0,0.878361882001944,1.11492839960519,2.26144205316075,1.36521774515196,0.519722794116389,0.281378509872005,2.02832940120778,0.699621252569294,0.300378747430706,0.973784343312682,395.370783811038,276.908449813634,257.54634,38.4139217886069,27.82166,"P2.both"
11,1,2043,986.764342767238,2.01233205393266,440.059657232762,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.989653558246095,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.12687518693115,0.001,"S",87.0475275495385,319.879550888031,104.801441146053,27.7475931652884,90.6183563675722,0.25,0.25,4,3.12870641653745,0,0.871293583462548,1.113806377998,2.27087797226257,1.41450737402687,0.532946768660022,0.278483650257863,2.03884446805227,0.707145512454199,0.292854487545801,0.969278496061626,408.7211855028,287.194935499467,257.54634,39.2276582283237,27.82166,"P2.both"
11,1,2048,970.656583282844,2.18004440205189,456.167416717156,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.987557354850857,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.26222787594766,0.001,"S",90.0277859740307,331.078161823679,107.365297914376,28.4791162513878,93.5865570550953,0.25,0.25,4,3.13566518266831,0,0.864334817331693,1.11270558716265,2.28027935551646,1.46402763158431,0.545984749483978,0.275646399401668,2.04931060095696,0.714643161665612,0.285356838334388,0.964769184613364,422.092720985856,297.543362452158,257.54634,40.0216328786393,27.82166,"P2.both"
11,1,2053,953.868290454678,2.34865378145479,472.955709545323,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"MPI-ESM-MR",4.66520988,285.8769861,1426.824055,6,0.010072626,0.001606302,1045.336614,"Nordhaus+TechnologyPolicy.Both",0.98518697625629,1,100,3.3,0.05,2,0,0.19,0,0.05,0.15,0.15,-3.39865113845847,0.001,"S",93.0175334604973,342.323627065229,109.893027519544,29.2032425068468,96.5585192129527,0.25,0.25,4,3.14251032072022,0,0.857489679279779,1.11162647077488,2.28963752463988,1.51375507888244,0.558839012845136,0.272867736861801,2.05971842595998,0.722102763104619,0.277897236895381,0.960258477692991,435.480470536092,307.948430579029,257.54634,40.7964458943359,27.82166,"P2.both"
